time;Bx;By;Bz;BT
5,011121;-0,60;-25,65;0,38;25,66
5,019942;-0,68;-25,65;0,15;25,66
5,030742;-0,75;-25,50;0,15;25,51
5,040352;-0,45;-25,50;0,53;25,51
5,050066;-0,45;-25,58;0,23;25,58
5,063630;-0,53;-25,50;0,08;25,51
5,070907;-0,75;-25,65;-0,15;25,66
5,079519;-0,38;-25,65;-0,15;25,65
5,095873;-0,45;-25,73;-0,23;25,73
5,099359;-0,23;-25,80;-0,45;25,80
5,109695;0,00;-25,95;-0,15;25,95
5,119438;-0,45;-26,25;-0,60;26,26
5,129803;-0,23;-26,40;-0,45;26,40
5,139525;-0,30;-26,25;-0,45;26,26
5,149924;-0,15;-26,18;-0,23;26,18
5,159723;-0,30;-26,25;-0,30;26,25
5,173285;-0,15;-26,10;-0,15;26,10
5,180193;-0,08;-26,10;-0,15;26,10
5,189852;-0,15;-26,18;-0,45;26,18
5,200060;0,00;-25,73;-0,15;25,73
5,209647;-0,38;-25,80;-0,15;25,80
5,219473;-0,23;-25,65;-0,15;25,65
5,230040;-0,23;-25,65;-0,08;25,65
5,248908;-0,15;-25,58;-0,23;25,58
5,249653;-0,30;-25,65;-0,30;25,65
5,266511;-0,38;-25,50;-0,45;25,51
5,269940;-0,45;-25,58;-0,08;25,58
5,284432;-0,45;-25,65;0,08;25,65
5,289737;-0,15;-25,43;-0,15;25,43
5,299473;0,00;-25,65;-0,08;25,65
5,309952;0,30;-25,65;-0,15;25,65
5,319932;0,15;-25,65;-0,08;25,65
5,330367;0,08;-25,95;0,15;25,95
5,341180;-0,08;-25,88;0,15;25,88
5,350000;-0,08;-25,73;0,30;25,73
5,361094;0,00;-25,88;-0,08;25,88
5,380821;-0,15;-26,03;0,30;26,03
5,381577;-0,23;-26,25;0,38;26,25
5,395303;-0,60;-26,40;0,15;26,41
5,400421;-0,45;-26,55;0,23;26,55
5,409706;-0,15;-26,40;0,38;26,40
5,421814;0,08;-26,55;0,53;26,56
5,429402;0,08;-26,55;0,45;26,55
5,439442;0,15;-26,40;0,60;26,41
5,449453;0,15;-26,33;0,75;26,34
5,459983;0,23;-26,33;0,53;26,33
5,472152;0,30;-26,18;0,75;26,19
