time;Bx;By;Bz;BT
2,437722;-0,45;65,78;-0,83;65,78
2,447901;-0,45;65,70;-0,68;65,71
2,458545;-0,45;65,55;-0,45;65,55
2,468190;-0,68;65,48;-0,23;65,48
2,478065;-0,68;65,48;-0,23;65,48
2,488339;-0,68;65,33;-0,23;65,33
2,501490;-0,68;65,33;-0,15;65,33
2,507377;-0,53;65,25;-0,08;65,25
2,517325;-0,38;65,25;0,15;65,25
2,527150;-0,15;65,33;0,15;65,33
2,537650;-0,15;65,25;0,15;65,25
2,547235;-0,15;65,10;0,00;65,10
2,557279;-0,23;65,25;0,00;65,25
2,567495;-0,23;65,33;0,15;65,33
2,577315;-0,38;65,25;0,00;65,25
2,587556;-0,45;65,33;0,08;65,33
2,608354;-0,53;65,33;0,08;65,33
2,609117;-0,30;65,48;0,15;65,48
2,622069;-0,45;65,55;0,15;65,55
2,627227;-0,15;65,70;0,15;65,70
2,637275;0,00;65,62;0,38;65,63
2,647249;0,23;65,78;0,38;65,78
2,657200;0,08;65,55;0,38;65,55
2,667303;0,15;65,70;0,30;65,70
2,677413;0,15;65,62;0,30;65,63
2,688019;-0,08;65,55;0,23;65,55
2,702308;-0,08;65,62;0,15;65,63
2,708160;-0,15;65,55;0,00;65,55
2,716995;-0,23;65,40;-0,38;65,40
2,727040;-0,60;65,33;-0,23;65,33
2,737408;-0,38;65,55;-0,45;65,55
2,747709;-0,15;65,62;-0,45;65,63
2,757089;-0,15;65,62;-0,68;65,63
2,767339;-0,45;65,48;-0,83;65,48
2,777477;-0,38;65,55;-0,45;65,55
2,789148;-0,23;65,48;-0,30;65,48
2,805341;-0,23;65,55;-0,45;65,55
2,808237;0,00;65,40;-0,53;65,40
2,820484;-0,08;65,48;-0,45;65,48
2,828516;-0,08;65,33;-0,45;65,33
2,837534;0,00;65,33;-0,45;65,33
2,847526;0,15;65,55;-0,30;65,55
2,857221;0,15;65,55;-0,45;65,55
2,867367;0,15;65,62;-0,45;65,63
2,877649;0,15;65,48;-0,45;65,48
2,887458;0,08;65,48;-0,45;65,48
2,902776;-0,15;65,25;-0,30;65,25
2,907337;-0,38;65,10;-0,23;65,10
2,918722;-0,38;65,25;-0,38;65,25
2,929326;-0,45;65,40;-0,45;65,40
2,936979;-0,60;65,40;-0,60;65,41
2,947466;-0,60;65,40;-0,60;65,41
2,956911;-0,53;65,55;-0,68;65,56
2,967742;-0,53;65,85;-0,60;65,85
2,979350;-0,30;65,93;-0,45;65,93
2,987775;-0,23;65,93;-0,30;65,93
2,997970;-0,23;65,85;-0,23;65,85
3,007756;0,00;65,70;-0,15;65,70
3,022365;-0,15;65,48;-0,23;65,48
3,033876;-0,23;65,78;0,00;65,78
3,037765;-0,08;65,62;0,15;65,63
3,046956;-0,15;65,33;0,30;65,33
3,057191;-0,15;65,25;0,30;65,25
3,067284;-0,23;65,33;0,15;65,33
3,078490;-0,30;65,10;0,00;65,10
3,087265;-0,23;64,95;0,15;64,95
3,097501;-0,08;65,18;0,38;65,18
3,108013;0,15;65,03;0,30;65,03
3,121031;0,15;65,25;0,15;65,25
3,137425;0,08;65,40;0,38;65,40
3,138873;0,00;65,55;0,30;65,55
3,148364;0,23;65,70;0,45;65,70
3,157355;0,15;65,85;0,53;65,85
3,167196;0,15;65,93;0,60;65,93
3,177708;0,23;66,00;0,38;66,00
3,187247;0,23;65,93;0,38;65,93
3,197036;0,15;65,70;0,53;65,70
3,208006;0,45;65,62;0,23;65,63
3,217300;0,60;65,62;0,15;65,63
3,229633;0,23;65,48;-0,15;65,48
3,236877;0,38;65,40;-0,08;65,40
3,247203;0,45;65,48;-0,23;65,48
3,257890;0,38;65,40;-0,23;65,40
3,268024;0,38;65,55;-0,45;65,55
3,277402;0,15;65,62;-0,53;65,63
3,287289;-0,38;65,48;-0,75;65,48
3,297608;-0,38;65,40;-0,90;65,41
3,307675;-0,30;65,33;-0,75;65,33
3,317163;-0,30;65,33;-0,75;65,33
3,328603;-0,38;65,25;-0,68;65,25
3,337324;-0,30;65,48;-0,60;65,48
3,347187;-0,38;65,25;-0,45;65,25
3,357157;-0,30;65,25;-0,60;65,25
3,368741;-0,08;65,48;-0,45;65,48
3,377453;-0,23;65,55;-0,60;65,55
3,387650;-0,15;65,62;-0,60;65,63
3,397219;-0,45;65,55;-0,68;65,56
3,407375;-0,15;65,55;-0,60;65,55
3,421557;-0,53;65,25;-0,75;65,26
3,428179;-0,45;65,48;-0,60;65,48
3,437180;-0,38;65,33;-0,38;65,33
3,448802;-0,23;65,18;-0,38;65,18
3,457203;-0,08;65,03;-0,08;65,03
3,467844;-0,15;65,10;-0,23;65,10
