time;Bx;By;Bz;BT
3,365667;-0,15;25,28;0,45;25,28
3,376052;-0,15;25,28;0,38;25,28
3,386061;-0,08;25,50;0,38;25,50
3,396123;-0,08;25,50;0,38;25,50
3,405967;-0,23;25,43;0,45;25,43
3,416203;0,00;25,43;0,45;25,43
3,426465;-0,15;25,35;0,15;25,35
3,439408;0,00;25,58;0,15;25,58
3,449523;0,15;25,65;0,00;25,65
3,456547;-0,08;25,95;-0,15;25,95
3,465987;-0,15;25,88;-0,15;25,88
3,476249;-0,15;26,03;-0,15;26,03
3,487552;-0,08;25,88;-0,15;25,88
3,496210;-0,30;25,88;-0,23;25,88
3,506582;-0,15;26,03;-0,23;26,03
3,516063;-0,30;26,10;-0,08;26,10
3,528522;-0,23;26,10;-0,23;26,10
3,536324;-0,08;25,95;-0,08;25,95
3,550057;0,08;26,10;-0,15;26,10
3,556853;0,15;26,25;-0,08;26,25
3,566301;0,23;26,40;-0,15;26,40
3,578661;0,38;26,25;-0,23;26,25
3,586590;0,38;26,03;-0,23;26,03
3,595949;0,45;25,95;-0,45;25,96
3,606391;0,45;25,95;-0,23;25,95
3,620358;0,45;25,80;-0,23;25,80
3,626356;0,53;25,58;-0,15;25,58
3,635894;0,45;25,35;0,00;25,35
3,645888;0,60;25,43;0,15;25,43
3,660956;0,53;25,65;0,15;25,66
3,666157;0,53;25,65;0,15;25,66
3,677074;0,68;25,65;0,23;25,66
3,685908;0,45;25,65;0,38;25,66
3,695726;0,23;25,80;0,53;25,81
3,706000;0,08;25,80;0,38;25,80
3,716196;-0,15;25,80;0,23;25,80
3,737712;-0,53;25,50;0,00;25,51
3,738529;-0,68;25,50;-0,15;25,51
3,750908;-0,75;25,65;0,15;25,66
3,755938;-0,90;25,50;0,15;25,52
3,769760;-1,05;25,35;-0,23;25,37
3,776429;-0,83;25,28;-0,30;25,29
3,785914;-0,75;25,35;-0,15;25,36
3,795851;-0,45;25,35;-0,30;25,36
3,806182;-0,38;25,58;0,00;25,58
3,817634;-0,30;25,43;0,15;25,43
3,827945;-0,15;25,28;0,08;25,28
3,837365;-0,30;25,35;0,15;25,35
3,846150;0,08;25,35;0,08;25,35
3,856881;0,08;25,35;-0,15;25,35
3,866021;0,00;25,35;0,00;25,35
3,882024;-0,15;25,13;0,00;25,13
3,889151;-0,08;25,13;-0,15;25,13
3,896659;0,15;25,35;-0,08;25,35
3,906249;0,15;25,43;-0,15;25,43
3,916008;0,15;25,28;-0,23;25,28
3,926047;-0,15;25,43;-0,23;25,43
3,935876;-0,15;25,43;0,08;25,43
3,946198;-0,23;25,50;-0,15;25,50
3,956075;-0,30;25,58;-0,38;25,58
3,967308;-0,15;25,43;-0,38;25,43
3,977125;-0,45;25,50;-0,45;25,51
3,990290;-0,45;25,43;-0,45;25,43
3,995951;-0,30;25,65;-0,45;25,66
4,006477;-0,23;25,65;-0,38;25,65
