time;Bx;By;Bz;BT
3,721272;0,45;25,95;0,15;25,95
3,731714;0,53;25,95;0,30;25,96
3,741702;0,68;25,80;0,15;25,81
3,751676;0,45;25,80;0,15;25,80
3,761913;0,45;25,88;0,15;25,88
3,783349;0,15;25,65;0,15;25,65
3,784132;0,15;25,28;-0,08;25,28
3,795249;0,00;25,05;0,00;25,05
3,802960;0,00;25,05;-0,08;25,05
3,811596;-0,23;25,05;-0,23;25,05
3,822628;-0,15;25,05;0,00;25,05
3,831791;-0,23;25,05;-0,08;25,05
3,841514;-0,45;24,83;-0,30;24,83
3,851613;-0,60;25,05;-0,15;25,06
3,862070;-0,45;25,28;-0,30;25,28
3,872098;-0,45;25,28;-0,38;25,28
3,884741;-0,30;25,28;-0,60;25,28
3,892159;-0,08;25,28;-0,68;25,28
3,901789;-0,30;25,35;-0,83;25,37
3,911690;-0,08;25,28;-0,98;25,29
3,921533;0,00;25,28;-0,98;25,29
3,933770;0,00;25,28;-1,05;25,30
3,947604;-0,08;25,28;-0,98;25,29
3,951498;-0,08;25,20;-0,98;25,22
3,961609;-0,08;25,28;-0,83;25,29
3,971473;-0,45;25,35;-0,60;25,36
3,981689;-0,45;25,43;-0,53;25,43
3,994200;-0,45;25,35;-0,23;25,35
4,001402;-0,23;25,43;0,00;25,43
4,012134;-0,23;25,50;0,08;25,50
4,021497;-0,23;25,58;0,00;25,58
4,032538;-0,15;25,58;-0,08;25,58
4,042490;-0,23;25,50;0,23;25,50
4,051533;0,15;25,28;0,15;25,28
4,061884;0,23;25,28;-0,15;25,28
4,071752;0,30;25,43;-0,45;25,43
4,083948;0,15;25,28;-0,45;25,28
4,097960;0,23;25,20;-0,23;25,20
4,104258;0,15;25,28;-0,15;25,28
4,111207;0,23;25,58;-0,08;25,58
4,121627;0,30;25,43;-0,23;25,43
4,132939;0,15;25,65;-0,23;25,65
4,141396;0,23;25,73;-0,08;25,73
4,152176;0,23;25,73;0,15;25,73
4,162207;0,30;25,95;0,30;25,95
4,174177;0,45;25,95;0,08;25,95
4,181987;0,45;25,65;-0,15;25,65
4,192269;0,15;25,43;-0,15;25,43
4,201747;0,08;25,50;-0,23;25,50
4,215644;0,00;25,35;-0,15;25,35
4,221801;0,15;25,20;0,00;25,20
4,231444;0,00;25,20;-0,08;25,20
4,241663;0,00;25,05;-0,15;25,05
4,251387;-0,23;25,05;-0,30;25,05
4,261729;-0,15;25,13;-0,15;25,13
4,272732;-0,15;25,28;0,00;25,28
4,281600;-0,08;25,20;0,08;25,20
4,292230;-0,15;25,20;0,00;25,20
4,301551;-0,45;25,28;-0,30;25,28
4,311956;-0,45;25,13;-0,15;25,13
4,324474;-0,45;25,28;-0,30;25,28
4,331696;-0,45;25,28;-0,15;25,28
4,345076;-0,45;25,35;-0,38;25,36
4,351965;-0,45;25,35;-0,45;25,36
4,361797;-0,45;25,35;-0,38;25,36
4,372461;-0,15;25,43;-0,38;25,43
4,381412;-0,23;25,35;-0,23;25,35
4,391587;-0,15;25,43;-0,45;25,43
4,401421;-0,15;25,43;-0,23;25,43
4,411820;0,00;25,65;-0,38;25,65
4,423252;0,15;25,43;-0,08;25,43
4,434849;0,08;25,50;-0,15;25,50
4,441595;0,00;25,58;-0,38;25,58
4,451555;0,00;25,58;-0,23;25,58
4,463547;0,00;25,73;-0,08;25,73
4,483871;-0,15;25,88;-0,08;25,88
4,484761;-0,08;25,80;-0,23;25,80
4,497873;-0,15;25,73;0,08;25,73
4,501376;-0,30;25,88;-0,08;25,88
4,511396;-0,30;25,80;0,00;25,80
4,521594;-0,30;25,73;0,08;25,73
4,531517;-0,45;25,65;0,08;25,65
4,544421;-0,53;25,65;-0,30;25,66
4,551687;-0,60;25,65;-0,15;25,66
4,561444;-0,60;25,80;-0,15;25,81
4,573286;-0,38;25,73;-0,38;25,73
4,581554;-0,23;25,80;-0,08;25,80
4,591605;0,15;25,95;-0,08;25,95
4,602131;0,15;26,10;0,00;26,10
4,611718;0,00;26,25;0,15;26,25
4,631176;0,23;26,25;0,45;26,25
4,632028;0,38;26,25;0,53;26,26
4,644228;0,15;25,95;0,38;25,95
4,655081;0,08;25,95;0,53;25,96
4,661932;0,00;25,95;0,38;25,95
4,671770;-0,38;25,73;0,00;25,73
4,681494;-0,30;25,65;-0,15;25,65
4,691645;-0,08;25,58;-0,08;25,58
4,701396;-0,08;25,43;0,15;25,43
4,712825;0,00;25,35;0,15;25,35
4,721742;0,30;25,50;0,30;25,50
4,732075;0,30;25,58;0,30;25,58
4,744046;0,30;25,50;0,30;25,50
4,752165;0,60;25,43;0,38;25,43
